2022-06-09,新冠病毒疫苗接种情况(截至6月8日) ,http://www.gov.cn/xinwen/2022-06/09/content_5694829.htm
2022-06-08,新冠病毒疫苗接种情况(截至6月7日),http://www.gov.cn/xinwen/2022-06/08/content_5694593.htm
2022-06-07,新冠病毒疫苗接种情况(截至6月6日),http://www.gov.cn/xinwen/2022-06/07/content_5694439.htm
2022-06-06,新冠病毒疫苗接种情况(截至6月5日),http://www.gov.cn/xinwen/2022-06/06/content_5694283.htm
2022-06-05,新冠病毒疫苗接种情况(截至6月4日),http://www.gov.cn/xinwen/2022-06/05/content_5694059.htm
2022-06-04,新冠病毒疫苗接种情况(截至6月3日),http://www.gov.cn/xinwen/2022-06/04/content_5693958.htm
2022-06-03,新冠病毒疫苗接种情况(截至6月2日),http://www.gov.cn/xinwen/2022-06/03/content_5693864.htm
2022-06-02,新冠病毒疫苗接种情况(截至6月1日),http://www.gov.cn/xinwen/2022-06/02/content_5693609.htm
2022-06-01,新冠病毒疫苗接种情况(截至5月31日),http://www.gov.cn/xinwen/2022-06/01/content_5693413.htm
2022-05-31,新冠病毒疫苗接种情况(截至5月30日),http://www.gov.cn/xinwen/2022-05/31/content_5693221.htm
2022-05-30,新冠病毒疫苗接种情况(截至5月29日),http://www.gov.cn/xinwen/2022-05/30/content_5693072.htm
2022-05-29,新冠病毒疫苗接种情况(截至5月28日),http://www.gov.cn/xinwen/2022-05/29/content_5692956.htm
2022-05-28,新冠病毒疫苗接种情况(截至5月27日),http://www.gov.cn/xinwen/2022-05/28/content_5692843.htm
2022-05-27,新冠病毒疫苗接种情况(截至5月26日),http://www.gov.cn/xinwen/2022-05/27/content_5692596.htm
2022-05-26,新冠病毒疫苗接种情况(截至5月25日),http://www.gov.cn/xinwen/2022-05/26/content_5692428.htm
2022-05-25,新冠病毒疫苗接种情况(截至5月24日),http://www.gov.cn/xinwen/2022-05/25/content_5692233.htm
2022-05-24,新冠病毒疫苗接种情况(截至5月23日),http://www.gov.cn/xinwen/2022-05/24/content_5692101.htm
2022-05-23,新冠病毒疫苗接种情况(截至5月22日),http://www.gov.cn/xinwen/2022-05/23/content_5691865.htm
